,geographic_name,site_type,longitude,latitude,geometry,date_mod,geo_database,google_maps,open_street_maps,aerial_photograph,cartographic_sheet,dictionary
1483,la esperanza,,-75.47746595774291,3.8804396192026833,POINT Z (-75.47746595774291 3.880439619202683 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1484,campo hermosa,,-75.48115607749814,3.8817553012766797,POINT Z (-75.48115607749814 3.88175530127668 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1485,el topacio,,-75.47565154206903,3.8844542137553564,POINT Z (-75.47565154206903 3.884454213755356 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,True
1486,el triunfo,,-75.4712196992663,3.888088900167795,POINT Z (-75.4712196992663 3.888088900167795 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1487,el rocío,,-75.47919939028974,3.8830035311708464,POINT Z (-75.47919939028974 3.883003531170846 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1488,el recreo,,-75.47657282144606,3.886343197782752,POINT Z (-75.47657282144606 3.886343197782752 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1489,la primavera,,-75.46979023413448,3.884248745974572,POINT Z (-75.46979023413448 3.884248745974572 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1490,la cabaña,,-75.47058919220476,3.876869784413536,POINT Z (-75.47058919220476 3.876869784413536 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1491,la idalia,,-75.47335432929044,3.874037121523271,POINT Z (-75.47335432929044 3.874037121523271 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1492,las mercedes,,-75.4787505074506,3.8757786576759403,POINT Z (-75.4787505074506 3.87577865767594 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1493,el danubio,,-75.4773233777199,3.873352559602346,POINT Z (-75.4773233777199 3.873352559602346 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1494,mesetas,,-75.47752089461646,3.872491510863069,POINT Z (-75.47752089461646 3.872491510863069 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1495,la esmeralda,,-75.49870234025752,3.883860265824691,POINT Z (-75.49870234025752 3.883860265824691 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1496,la esperanza,,-75.49397727442748,3.887970447987086,POINT Z (-75.49397727442748 3.887970447987086 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1497,los olivos,,-75.48639133083213,3.872209283794859,POINT Z (-75.48639133083213 3.872209283794859 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1498,buena vista,,-75.49964374650844,3.872010060811414,POINT Z (-75.49964374650844 3.872010060811414 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1499,el porvenir,,-75.51619382020415,3.887616363434691,POINT Z (-75.51619382020415 3.887616363434691 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1500,la cabaña,,-75.51077943455246,3.8822657513543515,POINT Z (-75.51077943455246 3.882265751354351 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1501,la esperanza,,-75.51462599539254,3.8819129541116966,POINT Z (-75.51462599539254 3.881912954111697 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1502,la palma,,-75.50851774675535,3.8821033988704494,POINT Z (-75.50851774675535 3.882103398870449 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1503,la floresta,,-75.50691830852881,3.8821615139637204,POINT Z (-75.50691830852881 3.88216151396372 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1504,el olvido,,-75.50254565333717,3.8812686848857663,POINT Z (-75.50254565333717 3.881268684885766 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1505,buenos aires,,-75.50091110922125,3.88506629649598,POINT Z (-75.50091110922125 3.88506629649598 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1506,puerto rico,,-75.50160163678926,3.8816812003306063,POINT Z (-75.50160163678926 3.881681200330606 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1507,san pedro,,-75.50492980943991,3.8722345858912104,POINT Z (-75.50492980943991 3.87223458589121 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1508,la gaviota,,-75.50156001822221,3.877323155706204,POINT Z (-75.50156001822221 3.877323155706204 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1509,el diviso,,-75.51498411065451,3.8775981536215105,POINT Z (-75.51498411065451 3.877598153621511 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1510,la cristalina,,-75.52539066131037,3.8884074233291397,POINT Z (-75.52539066131037 3.88840742332914 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1511,balcones,,-75.52015628216841,3.8891920395978468,POINT Z (-75.52015628216841 3.889192039597847 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1512,casa verde,,-75.51929801136009,3.874891053745889,POINT Z (-75.51929801136009 3.874891053745889 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1513,el alto,,-75.56005225425325,3.8850962798749413,POINT Z (-75.56005225425325 3.885096279874941 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1514,el corazón,,-75.55659557238809,3.8833475471998726,POINT Z (-75.55659557238809 3.883347547199873 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1515,el paraíso,,-75.55707878505612,3.8808437068039026,POINT Z (-75.55707878505612 3.880843706803903 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1516,el brillante,,-75.55135267617376,3.882486132736252,POINT Z (-75.55135267617376 3.882486132736252 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1517,el recreo,,-75.55205228335053,3.8875997249141796,POINT Z (-75.55205228335053 3.88759972491418 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1518,el porvenir,,-75.55229064094239,3.876666837480005,POINT Z (-75.55229064094239 3.876666837480005 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1519,la esmeralda,,-75.55360093856181,3.878593936499033,POINT Z (-75.55360093856181 3.878593936499033 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1520,san miguel,,-75.55513956267967,3.8807133449289917,POINT Z (-75.55513956267967 3.880713344928992 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1521,los guamos,,-75.53397444177585,3.8851893484235704,POINT Z (-75.53397444177585 3.88518934842357 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1522,el gurico,,-75.53248178942484,3.882580888686689,POINT Z (-75.53248178942484 3.882580888686689 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1523,escuela rafael rocha,Escuela,-75.47725573282135,3.9178699828487242,POINT Z (-75.47725573282135 3.917869982848724 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1524,colegio josé maría carbonel,Colegio,-75.47638056017432,3.9141108259756785,POINT Z (-75.47638056017432 3.914110825975678 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1525,telecom,,-75.47775066526049,3.9140459770800455,POINT Z (-75.47775066526049 3.914045977080046 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1526,iglesia san antonio,Iglesia,-75.47859090288027,3.9137005219733045,POINT Z (-75.47859090288027 3.913700521973305 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1527,casa municipal,,-75.47866427706744,3.9141278502284167,POINT Z (-75.47866427706744 3.914127850228417 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1528,hospital la misericordia,Hospital,-75.48139603350964,3.9141180520989374,POINT Z (-75.48139603350964 3.914118052098937 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1529,escuela josé maría hernández,Escuela,-75.47838120066953,3.9159789425478313,POINT Z (-75.47838120066953 3.915978942547831 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1530,plaza de toros arenas de calarma,,-75.4801373161283,3.9159666642889146,POINT Z (-75.48013731612831 3.915966664288915 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1531,cementerio,Cementerio,-75.48225649099972,3.9155258692838646,POINT Z (-75.48225649099972 3.915525869283865 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1532,santa fe,,-75.47602453166562,3.9284420077562414,POINT Z (-75.47602453166562 3.928442007756241 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1533,el cucharo,,-75.48162372506724,3.922665303408803,POINT Z (-75.48162372506724 3.922665303408803 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1534,la reforma,,-75.48320116375412,3.9182861984640978,POINT Z (-75.48320116375412 3.918286198464098 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1535,el guaico,,-75.47798537638937,3.8945597055242365,POINT Z (-75.47798537638937 3.894559705524236 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1536,los cucharos,,-75.50084423914076,3.8883022800400746,POINT Z (-75.50084423914076 3.888302280040075 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1537,el mirador,,-75.48833368553072,3.908828192982223,POINT Z (-75.48833368553072 3.908828192982223 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1538,loma redonda,Loma,-75.48778483116263,3.9063928706226303,POINT Z (-75.48778483116263 3.90639287062263 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1539,los guayabos,,-75.4922783112629,3.8934029159504693,POINT Z (-75.49227831126289 3.893402915950469 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1540,la morena,,-75.49595813326059,3.9059090910335645,POINT Z (-75.49595813326059 3.905909091033565 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1541,lengua seca,,-75.50837097242898,3.890383456518375,POINT Z (-75.50837097242898 3.890383456518375 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1542,sierra nevada,,-75.44190022349511,3.9223803368214814,POINT Z (-75.44190022349511 3.922380336821481 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1543,el recreo,,-75.4764107876824,3.8985907352708664,POINT Z (-75.4764107876824 3.898590735270866 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1544,la gardenia,,-75.51450905591089,3.897100227464099,POINT Z (-75.51450905591089 3.897100227464099 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1545,la china,,-75.51136441345359,3.8945997261587593,POINT Z (-75.51136441345359 3.894599726158759 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1546,potosí,,-75.51758767367409,3.8960456411286484,POINT Z (-75.51758767367409 3.896045641128648 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1547,la tribuna,,-75.50914378113424,3.897074780248593,POINT Z (-75.50914378113424 3.897074780248593 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1548,alto de san josé,,-75.50861529804341,3.8977405925835686,POINT Z (-75.50861529804341 3.897740592583569 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1549,el jazmín,,-75.5090996574432,3.908953434301053,POINT Z (-75.5090996574432 3.908953434301053 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1550,san francisco de las brisas,,-75.49004401612987,3.921706531257096,POINT Z (-75.49004401612987 3.921706531257096 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1551,pensilvania,,-75.4985114998616,3.9399941176847557,POINT Z (-75.49851149986161 3.939994117684756 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1552,la bella,,-75.48874284811161,3.933991311423784,POINT Z (-75.48874284811161 3.933991311423784 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1553,punta brava,,-75.4943778042474,3.937302702985945,POINT Z (-75.49437780424741 3.937302702985945 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1554,alto bonito,,-75.48761297165326,3.941202531474019,POINT Z (-75.48761297165326 3.941202531474019 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1555,la rivera,,-75.490303012135,3.924487021702123,POINT Z (-75.490303012135 3.924487021702123 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1556,el encanto,,-75.48377537276369,3.924540633990263,POINT Z (-75.48377537276369 3.924540633990263 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1557,la esperanza,,-75.4829286606588,3.925166455645364,POINT Z (-75.4829286606588 3.925166455645364 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1558,el asomadero,,-75.45374601524368,3.8930396902915443,POINT Z (-75.45374601524368 3.893039690291544 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1559,el silencio,,-75.4436559032601,3.888377604142843,POINT Z (-75.44365590326009 3.888377604142843 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1560,los puentes,,-75.46969652310527,3.901363428463831,POINT Z (-75.46969652310527 3.901363428463831 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1561,la pedregosa,,-75.46728996630573,3.8781857347957103,POINT Z (-75.46728996630573 3.87818573479571 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1562,la victoria,,-75.46960630606391,3.872444878512994,POINT Z (-75.46960630606391 3.872444878512994 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1563,el jiriguelo,,-75.47210774309622,3.8900006545470722,POINT Z (-75.47210774309622 3.890000654547072 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1564,las mesitas,,-75.46849168710656,3.8905600872790136,POINT Z (-75.46849168710656 3.890560087279014 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,True
1565,el espejo,,-75.46397939664715,3.8931455482011126,POINT Z (-75.46397939664715 3.893145548201113 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1566,bolivia,,-75.47307724142377,3.892449324650409,POINT Z (-75.47307724142377 3.892449324650409 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1567,la tribuna,,-75.45084466801394,3.94534642216892,POINT Z (-75.45084466801394 3.94534642216892 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1568,san josé,,-75.45743973597234,3.9469227547380643,POINT Z (-75.45743973597234 3.946922754738064 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1569,puente aranda,,-75.47267078241981,3.951960363213131,POINT Z (-75.47267078241981 3.951960363213131 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1570,las brisas,,-75.45453631758326,3.922571906145402,POINT Z (-75.45453631758326 3.922571906145402 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1571,el cielito,,-75.45879330601629,3.926182330218305,POINT Z (-75.45879330601629 3.926182330218305 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1572,la media luna,,-75.4581892084435,3.927175223483747,POINT Z (-75.4581892084435 3.927175223483747 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1573,los sauces,,-75.45558750274876,3.925800388277059,POINT Z (-75.45558750274876 3.925800388277059 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1574,el brillante,,-75.45126606363887,3.9186308242752577,POINT Z (-75.45126606363887 3.918630824275258 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1575,las brisas,,-75.4623052441901,3.92846007730706,POINT Z (-75.46230524419011 3.92846007730706 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1576,san josé,,-75.46856119454931,3.9255098039747565,POINT Z (-75.46856119454931 3.925509803974756 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1577,el porvenir,,-75.4625099743338,3.9103156582583,POINT Z (-75.4625099743338 3.9103156582583 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1578,bolivia,,-75.47546533197044,3.95135364838014,POINT Z (-75.47546533197044 3.95135364838014 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1579,san jorge,,-75.47178041938604,3.9618724100056006,POINT Z (-75.47178041938604 3.961872410005601 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,True
1580,dos aguas,,-75.47988933492509,3.940513718208083,POINT Z (-75.47988933492509 3.940513718208083 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1581,higuillos,,-75.50030544741651,3.9424332747181974,POINT Z (-75.50030544741651 3.942433274718197 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1582,el porvenir,,-75.47543596877782,3.872297555958649,POINT Z (-75.47543596877782 3.872297555958649 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1583,las delicias,,-75.47210822512392,3.875605080546472,POINT Z (-75.47210822512392 3.875605080546472 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
1584,la albania,,-75.47581242984047,3.8765802511082295,POINT Z (-75.47581242984047 3.876580251108229 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
